agent;timestep;position;direction;status;given_command
1;0;None;e;waiting;move_forward
1;1;None;e;waiting;move_forward
1;2;None;e;ready to depart;wait
1;3;None;e;ready to depart;wait
1;4;None;e;ready to depart;wait
1;5;None;e;ready to depart;wait
1;6;None;e;ready to depart;wait
1;7;None;e;ready to depart;wait
1;8;None;e;ready to depart;wait
1;9;None;e;ready to depart;wait
1;10;None;e;ready to depart;wait
1;11;None;e;ready to depart;wait
1;12;None;e;ready to depart;wait
1;13;None;e;ready to depart;wait
1;14;None;e;ready to depart;wait
1;15;None;e;ready to depart;wait
1;16;None;e;ready to depart;wait
1;17;None;e;ready to depart;wait
1;18;None;e;ready to depart;wait
1;19;None;e;ready to depart;wait
1;20;None;e;ready to depart;wait
2;20;None;n;waiting;move_forward
1;21;None;e;ready to depart;wait
2;21;None;n;waiting;move_forward
1;22;None;e;ready to depart;wait
2;22;None;n;ready to depart;move_forward
1;23;None;e;ready to depart;wait
2;23;(13, 31);n;moving;move_forward
0;24;None;s;waiting;move_forward
1;24;None;e;ready to depart;wait
2;24;(12, 31);n;moving;move_forward
0;25;None;s;waiting;move_forward
1;25;None;e;ready to depart;wait
2;25;(11, 31);n;moving;move_forward
0;26;None;s;ready to depart;wait
1;26;None;e;ready to depart;wait
2;26;(10, 31);n;moving;move_forward
0;27;None;s;ready to depart;move_forward
1;27;None;e;ready to depart;wait
2;27;(9, 31);n;moving;move_forward
0;28;(24, 27);s;moving;wait
1;28;None;e;ready to depart;wait
2;28;(8, 31);n;moving;move_forward
0;29;(24, 27);s;stopped;wait
1;29;None;e;ready to depart;wait
2;29;(8, 30);w;moving;move_forward
0;30;(24, 27);s;stopped;wait
1;30;None;e;ready to depart;wait
2;30;(8, 29);w;moving;move_forward
0;31;(24, 27);s;stopped;wait
1;31;None;e;ready to depart;wait
2;31;(8, 28);w;moving;move_forward
0;32;(24, 27);s;stopped;wait
1;32;None;e;ready to depart;move_forward
2;32;(8, 27);w;moving;move_forward
0;33;(24, 27);s;stopped;wait
1;33;(16, 14);e;moving;wait
2;33;(8, 26);w;moving;move_forward
0;34;(24, 27);s;stopped;wait
1;34;(16, 14);e;stopped;wait
2;34;(8, 25);w;moving;move_forward
0;35;(24, 27);s;stopped;wait
1;35;(16, 14);e;stopped;wait
2;35;(8, 24);w;moving;move_forward
0;36;(24, 27);s;stopped;wait
1;36;(16, 14);e;stopped;wait
2;36;(9, 24);s;moving;move_forward
0;37;(24, 27);s;stopped;wait
1;37;(16, 14);e;stopped;wait
2;37;(9, 23);w;moving;move_forward
0;38;(24, 27);s;stopped;wait
1;38;(16, 14);e;stopped;wait
2;38;(10, 23);s;moving;move_forward
0;39;(24, 27);s;stopped;wait
1;39;(16, 14);e;stopped;wait
2;39;(11, 23);s;moving;move_forward
0;40;(24, 27);s;stopped;wait
1;40;(16, 14);e;stopped;wait
2;40;(12, 23);s;moving;move_forward
0;41;(24, 27);s;stopped;wait
1;41;(16, 14);e;stopped;wait
2;41;(13, 23);s;moving;move_forward
0;42;(24, 27);s;stopped;wait
1;42;(16, 14);e;stopped;wait
2;42;(13, 22);w;moving;move_forward
0;43;(24, 27);s;stopped;wait
1;43;(16, 14);e;stopped;wait
2;43;(14, 22);s;moving;move_forward
0;44;(24, 27);s;stopped;wait
1;44;(16, 14);e;stopped;wait
2;44;(14, 21);w;moving;move_forward
0;45;(24, 27);s;stopped;wait
1;45;(16, 14);e;stopped;wait
2;45;(14, 20);w;moving;move_forward
0;46;(24, 27);s;stopped;wait
1;46;(16, 14);e;stopped;wait
2;46;(15, 20);s;moving;move_forward
0;47;(24, 27);s;stopped;wait
1;47;(16, 14);e;stopped;wait
2;47;(15, 19);w;moving;move_forward
0;48;(24, 27);s;stopped;wait
1;48;(16, 14);e;stopped;wait
2;48;(16, 19);s;moving;move_forward
0;49;(24, 27);s;stopped;wait
1;49;(16, 14);e;stopped;wait
2;49;(17, 19);s;moving;move_forward
0;50;(24, 27);s;stopped;wait
1;50;(16, 14);e;stopped;wait
2;50;(18, 19);s;moving;move_forward
0;51;(24, 27);s;stopped;wait
1;51;(16, 14);e;stopped;wait
2;51;(19, 19);s;moving;move_forward
0;52;(24, 27);s;stopped;wait
1;52;(16, 14);e;stopped;wait
2;52;(20, 19);s;moving;move_forward
0;53;(24, 27);s;stopped;wait
1;53;(16, 14);e;stopped;wait
2;53;(21, 19);s;moving;move_forward
0;54;(24, 27);s;stopped;wait
1;54;(16, 14);e;stopped;wait
2;54;(22, 19);s;moving;move_forward
0;55;(24, 27);s;stopped;wait
1;55;(16, 14);e;stopped;move_forward
2;55;(23, 19);s;moving;move_forward
0;56;(24, 27);s;stopped;wait
1;56;(16, 14);e;moving;move_forward
2;56;(24, 19);s;moving;move_forward
0;57;(24, 27);s;stopped;wait
1;57;(16, 15);e;moving;wait
2;57;(25, 19);s;moving;move_forward
0;58;(24, 27);s;stopped;wait
1;58;(16, 15);e;stopped;wait
2;58;(26, 19);s;moving;move_forward
0;59;(24, 27);s;stopped;wait
1;59;(16, 15);e;stopped;wait
2;59;(27, 19);s;moving;move_forward
0;60;(24, 27);s;stopped;wait
1;60;(16, 15);e;stopped;wait
2;60;(28, 19);s;moving;move_forward
0;61;(24, 27);s;stopped;wait
1;61;(16, 15);e;stopped;move_forward
2;61;(28, 20);e;moving;move_forward
0;62;(24, 27);s;stopped;wait
1;62;(16, 15);e;moving;move_left
2;62;(29, 20);s;moving;move_forward
0;63;(24, 27);s;stopped;wait
1;63;(16, 16);e;moving;move_forward
2;63;(29, 21);e;moving;move_forward
0;64;(24, 27);s;stopped;wait
1;64;(16, 16);e;moving;move_forward
2;64;(29, 22);e;moving;move_forward
0;65;(24, 27);s;stopped;wait
1;65;(16, 17);e;moving;move_forward
2;65;(29, 23);e;moving;move_forward
0;66;(24, 27);s;stopped;wait
1;66;(16, 17);e;moving;move_forward
2;66;(29, 24);e;moving;move_forward
0;67;(24, 27);s;stopped;wait
1;67;(16, 18);e;moving;move_forward
2;67;(29, 25);e;moving;move_forward
0;68;(24, 27);s;stopped;move_left
1;68;(16, 18);e;moving;move_forward
2;68;(29, 26);e;moving;move_forward
0;69;(25, 27);s;moving;move_forward
1;69;(16, 19);e;moving;move_forward
2;69;(29, 27);e;moving;wait
0;70;(26, 27);s;moving;move_forward
1;70;(16, 19);e;moving;move_forward
2;70;(29, 27);e;stopped;move_forward
0;71;(27, 27);s;moving;move_forward
1;71;(16, 20);e;moving;move_forward
2;71;(28, 27);n;moving;move_forward
0;72;(27, 27);s;stopped;move_forward
1;72;(16, 20);e;moving;move_forward
2;72;(28, 27);n;stopped;move_forward
0;73;(27, 27);s;stopped;move_forward
1;73;(16, 21);e;moving;move_forward
2;73;(28, 27);n;stopped;move_forward
0;74;(27, 27);s;stopped;move_forward
1;74;(16, 21);e;moving;move_forward
2;74;(28, 27);n;stopped;wait
0;75;(27, 27);s;stopped;move_forward
1;75;(17, 21);s;moving;move_forward
2;75;(28, 27);n;stopped;move_forward
0;76;(27, 27);s;stopped;move_forward
1;76;(17, 21);s;moving;move_forward
2;76;(28, 27);n;stopped;wait
