agent;timestep;position;direction;status;given_command
0;0;None;s;waiting;wait
1;0;None;e;waiting;wait
2;0;None;n;waiting;wait
0;1;None;s;waiting;wait
1;1;None;e;waiting;wait
2;1;None;n;waiting;wait
0;2;None;s;waiting;wait
2;2;None;n;waiting;wait
0;3;None;s;waiting;wait
2;3;None;n;waiting;wait
0;4;None;s;waiting;wait
2;4;None;n;waiting;wait
0;5;None;s;waiting;wait
2;5;None;n;waiting;wait
0;6;None;s;waiting;wait
2;6;None;n;waiting;wait
0;7;None;s;waiting;wait
2;7;None;n;waiting;wait
0;8;None;s;waiting;wait
2;8;None;n;waiting;wait
0;9;None;s;waiting;wait
2;9;None;n;waiting;wait
0;10;None;s;waiting;wait
2;10;None;n;waiting;wait
0;11;None;s;waiting;wait
2;11;None;n;waiting;wait
0;12;None;s;waiting;wait
2;12;None;n;waiting;wait
0;13;None;s;waiting;wait
2;13;None;n;waiting;wait
0;14;None;s;waiting;wait
2;14;None;n;waiting;wait
0;15;None;s;waiting;wait
2;15;None;n;waiting;wait
0;16;None;s;waiting;wait
2;16;None;n;waiting;wait
0;17;None;s;waiting;wait
2;17;None;n;waiting;wait
0;18;None;s;waiting;wait
2;18;None;n;waiting;wait
0;19;None;s;waiting;wait
2;19;None;n;waiting;wait
0;20;None;s;waiting;wait
2;20;None;n;waiting;wait
0;21;None;s;waiting;wait
2;21;None;n;waiting;wait
0;22;None;s;waiting;wait
0;23;None;s;waiting;wait
0;24;None;s;waiting;wait
0;25;None;s;waiting;wait
