agent;timestep;position;direction;status;given_command
0;0;None;s;waiting;wait
1;0;None;e;waiting;wait
2;0;None;n;waiting;wait
1;1;None;e;waiting;move_forward
1;2;None;e;ready to depart;move_forward
1;3;(16, 14);e;moving;move_forward
1;4;(16, 14);e;moving;move_forward
1;5;(16, 15);e;moving;move_forward
1;6;(16, 15);e;moving;move_forward
1;7;(16, 16);e;moving;move_forward
1;8;(16, 16);e;moving;move_forward
1;9;(16, 17);e;moving;move_forward
1;10;(16, 17);e;moving;move_forward
1;11;(16, 18);e;moving;move_forward
1;12;(16, 18);e;moving;move_left
1;13;(16, 19);e;moving;move_left
1;14;(16, 19);e;moving;move_forward
1;15;(16, 20);e;moving;move_forward
1;16;(16, 20);e;moving;move_forward
1;17;(16, 21);e;moving;move_forward
1;18;(16, 21);e;moving;move_forward
1;19;(17, 21);s;moving;move_forward
1;20;(17, 21);s;moving;move_forward
1;21;(17, 22);e;moving;move_forward
2;21;None;n;waiting;move_forward
1;22;(17, 22);e;moving;move_forward
2;22;None;n;ready to depart;move_forward
1;23;(17, 23);e;moving;move_forward
2;23;(13, 31);n;moving;wait
1;24;(17, 23);e;moving;move_forward
2;24;(13, 31);n;stopped;wait
0;25;None;s;waiting;move_forward
1;25;(17, 24);e;moving;move_forward
2;25;(13, 31);n;stopped;wait
0;26;None;s;ready to depart;move_forward
1;26;(17, 24);e;moving;move_forward
2;26;(13, 31);n;stopped;wait
0;27;(24, 27);s;moving;move_forward
1;27;(17, 25);e;moving;move_forward
2;27;(13, 31);n;stopped;wait
0;28;(25, 27);s;moving;move_forward
1;28;(17, 25);e;moving;move_forward
2;28;(13, 31);n;stopped;wait
0;29;(26, 27);s;moving;move_forward
1;29;(17, 26);e;moving;move_forward
2;29;(13, 31);n;stopped;wait
0;30;(27, 27);s;moving;move_forward
1;30;(17, 26);e;moving;move_forward
2;30;(13, 31);n;stopped;wait
0;31;(28, 27);s;moving;move_forward
1;31;(18, 26);s;moving;move_forward
2;31;(13, 31);n;stopped;wait
0;32;(29, 27);s;moving;move_forward
1;32;(18, 26);s;moving;move_forward
2;32;(13, 31);n;stopped;wait
0;33;(29, 26);w;moving;move_forward
1;33;(18, 27);e;moving;move_forward
2;33;(13, 31);n;stopped;wait
0;34;(29, 25);w;moving;move_forward
1;34;(18, 27);e;moving;move_forward
2;34;(13, 31);n;stopped;wait
0;35;(29, 24);w;moving;move_forward
1;35;(18, 28);e;moving;move_forward
2;35;(13, 31);n;stopped;wait
0;36;(29, 23);w;moving;move_forward
1;36;(18, 28);e;moving;move_forward
2;36;(13, 31);n;stopped;wait
0;37;(29, 22);w;moving;move_forward
1;37;(18, 29);e;moving;move_forward
2;37;(13, 31);n;stopped;wait
0;38;(29, 21);w;moving;move_forward
1;38;(18, 29);e;moving;move_forward
2;38;(13, 31);n;stopped;wait
0;39;(29, 20);w;moving;move_forward
1;39;(18, 30);e;moving;move_forward
2;39;(13, 31);n;stopped;wait
0;40;(28, 20);n;moving;move_forward
1;40;(18, 30);e;moving;move_forward
2;40;(13, 31);n;stopped;wait
0;41;(28, 19);w;moving;move_forward
1;41;(18, 31);e;moving;move_forward
2;41;(13, 31);n;stopped;wait
0;42;(27, 19);n;moving;move_forward
1;42;(18, 31);e;moving;move_forward
2;42;(13, 31);n;stopped;wait
0;43;(26, 19);n;moving;move_forward
1;43;(17, 31);n;moving;move_forward
2;43;(13, 31);n;stopped;wait
0;44;(25, 19);n;moving;move_forward
1;44;(17, 31);n;moving;move_forward
2;44;(13, 31);n;stopped;wait
0;45;(24, 19);n;moving;move_forward
1;45;(16, 31);n;moving;move_forward
2;45;(13, 31);n;stopped;wait
0;46;(23, 19);n;moving;move_forward
1;46;(16, 31);n;moving;move_forward
2;46;(13, 31);n;stopped;wait
0;47;(22, 19);n;moving;move_forward
1;47;(15, 31);n;moving;move_forward
2;47;(13, 31);n;stopped;wait
0;48;(21, 19);n;moving;move_forward
1;48;(15, 31);n;moving;move_forward
2;48;(13, 31);n;stopped;wait
0;49;(20, 19);n;moving;move_forward
1;49;(14, 31);n;moving;move_forward
2;49;(13, 31);n;stopped;wait
0;50;(19, 19);n;moving;move_forward
1;50;(14, 31);n;moving;move_forward
2;50;(13, 31);n;stopped;wait
0;51;(18, 19);n;moving;move_forward
1;51;(14, 31);n;stopped;move_forward
2;51;(13, 31);n;stopped;move_forward
0;52;(17, 19);n;moving;move_right
1;52;(13, 31);n;moving;move_forward
2;52;(12, 31);n;moving;wait
0;53;(16, 19);n;moving;move_forward
1;53;(13, 31);n;moving;move_forward
2;53;(12, 31);n;stopped;wait
0;54;(15, 19);n;moving;move_forward
1;54;(13, 31);n;stopped;move_forward
2;54;(12, 31);n;stopped;wait
0;55;(15, 20);e;moving;move_forward
1;55;(13, 31);n;stopped;move_forward
2;55;(12, 31);n;stopped;wait
0;56;(14, 20);n;moving;move_forward
1;56;(13, 31);n;stopped;move_left
2;56;(12, 31);n;stopped;wait
0;57;(14, 21);e;moving;move_forward
1;57;(13, 31);n;stopped;move_left
2;57;(12, 31);n;stopped;wait
0;58;(14, 22);e;moving;move_forward
1;58;(13, 31);n;stopped;move_forward
2;58;(12, 31);n;stopped;wait
0;59;(13, 22);n;moving;move_forward
1;59;(13, 31);n;stopped;move_forward
2;59;(12, 31);n;stopped;move_forward
0;60;(13, 23);e;moving;move_forward
1;60;(12, 31);n;moving;move_forward
2;60;(11, 31);n;moving;move_forward
0;61;(12, 23);n;moving;move_forward
1;61;(12, 31);n;moving;move_forward
2;61;(10, 31);n;moving;move_forward
0;62;(11, 23);n;moving;move_forward
1;62;(11, 31);n;moving;move_forward
2;62;(9, 31);n;moving;move_forward
0;63;(10, 23);n;moving;move_forward
1;63;(11, 31);n;moving;move_forward
2;63;(8, 31);n;moving;move_forward
0;64;(9, 23);n;moving;move_forward
1;64;(10, 31);n;moving;move_forward
2;64;(8, 30);w;moving;move_forward
0;65;(9, 24);e;moving;move_forward
1;65;(10, 31);n;moving;move_forward
2;65;(8, 29);w;moving;move_forward
0;66;(8, 24);n;moving;move_forward
1;66;(9, 31);n;moving;move_forward
2;66;(8, 28);w;moving;move_forward
0;67;(8, 25);e;moving;move_forward
1;67;(9, 31);n;moving;move_forward
2;67;(8, 27);w;moving;move_forward
0;68;(8, 26);e;moving;move_forward
1;68;(8, 31);n;moving;move_forward
2;68;(8, 27);w;stopped;move_forward
0;69;(8, 26);e;stopped;move_forward
1;69;(8, 31);n;moving;move_forward
2;69;(8, 27);w;stopped;move_forward
0;70;(8, 26);e;stopped;move_forward
1;70;(8, 30);w;moving;move_forward
2;70;(8, 27);w;stopped;move_forward
0;71;(8, 26);e;stopped;move_forward
1;71;(8, 30);w;moving;move_forward
2;71;(8, 27);w;stopped;move_forward
0;72;(8, 26);e;stopped;move_forward
1;72;(8, 29);w;moving;move_forward
2;72;(8, 27);w;stopped;move_forward
0;73;(8, 26);e;stopped;move_forward
1;73;(8, 29);w;moving;move_forward
2;73;(8, 27);w;stopped;move_forward
0;74;(8, 26);e;stopped;move_forward
1;74;(8, 28);w;moving;move_forward
2;74;(8, 27);w;stopped;move_forward
0;75;(8, 26);e;stopped;move_forward
1;75;(8, 28);w;moving;move_forward
2;75;(8, 27);w;stopped;move_forward
0;76;(8, 26);e;stopped;move_forward
1;76;(8, 28);w;stopped;move_right
2;76;(8, 27);w;stopped;move_forward
0;77;(8, 26);e;stopped;move_forward
1;77;(8, 28);w;stopped;move_right
2;77;(8, 27);w;stopped;move_forward
0;78;(8, 26);e;stopped;move_forward
1;78;(8, 28);w;stopped;move_forward
2;78;(8, 27);w;stopped;move_forward
0;79;(8, 26);e;stopped;move_forward
1;79;(8, 28);w;stopped;move_forward
2;79;(8, 27);w;stopped;move_forward
0;80;(8, 26);e;stopped;move_forward
1;80;(8, 28);w;stopped;move_forward
2;80;(8, 27);w;stopped;move_forward
0;81;(8, 26);e;stopped;move_forward
1;81;(8, 28);w;stopped;move_forward
2;81;(8, 27);w;stopped;move_forward
0;82;(8, 26);e;stopped;move_forward
1;82;(8, 28);w;stopped;move_forward
2;82;(8, 27);w;stopped;move_right
0;83;(8, 26);e;stopped;move_forward
1;83;(8, 28);w;stopped;move_forward
2;83;(8, 27);w;stopped;move_forward
0;84;(8, 26);e;stopped;move_forward
1;84;(8, 28);w;stopped;move_left
2;84;(8, 27);w;stopped;move_left
0;85;(8, 26);e;stopped;move_forward
1;85;(8, 28);w;stopped;move_left
2;85;(8, 27);w;stopped;move_forward
0;86;(8, 26);e;stopped;move_forward
1;86;(8, 28);w;stopped;move_forward
2;86;(8, 27);w;stopped;move_forward
0;87;(8, 26);e;stopped;move_forward
1;87;(8, 28);w;stopped;move_forward
2;87;(8, 27);w;stopped;move_forward
0;88;(8, 26);e;stopped;move_forward
1;88;(8, 28);w;stopped;move_forward
0;89;(8, 26);e;stopped;move_forward
1;89;(8, 28);w;stopped;move_forward
0;90;(8, 26);e;stopped;move_forward
1;90;(8, 28);w;stopped;move_left
0;91;(8, 26);e;stopped;move_forward
1;91;(8, 28);w;stopped;move_left
0;92;(8, 26);e;stopped;move_forward
1;92;(8, 28);w;stopped;move_forward
0;93;(8, 26);e;stopped;move_forward
1;93;(8, 28);w;stopped;move_forward
0;94;(8, 26);e;stopped;move_forward
1;94;(8, 28);w;stopped;move_forward
0;95;(8, 26);e;stopped;move_forward
1;95;(8, 28);w;stopped;move_forward
0;96;(8, 26);e;stopped;move_right
1;96;(8, 28);w;stopped;move_forward
0;97;(8, 26);e;stopped;move_forward
1;97;(8, 28);w;stopped;move_forward
0;98;(8, 26);e;stopped;move_left
0;99;(8, 26);e;stopped;move_forward
0;100;(8, 26);e;stopped;move_forward
0;101;(8, 26);e;stopped;move_forward
