agent;timestep;position;direction;status;given_command
0;0;None;s;waiting;wait
1;0;None;e;waiting;wait
2;0;None;n;waiting;wait
0;1;None;s;waiting;wait
1;1;None;e;waiting;wait
2;1;None;n;waiting;wait
0;2;None;s;waiting;wait
1;2;None;e;ready to depart;move_forward
2;2;None;n;waiting;wait
0;3;None;s;waiting;wait
1;3;(16, 14);e;moving;move_forward
2;3;None;n;waiting;wait
0;4;None;s;waiting;wait
1;4;(16, 14);e;moving;wait
2;4;None;n;waiting;wait
0;5;None;s;waiting;wait
1;5;(16, 14);e;stopped;wait
2;5;None;n;waiting;wait
0;6;None;s;waiting;wait
1;6;(16, 14);e;stopped;move_forward
2;6;None;n;waiting;wait
0;7;None;s;waiting;wait
1;7;(16, 15);e;moving;wait
2;7;None;n;waiting;wait
0;8;None;s;waiting;wait
1;8;(16, 15);e;stopped;move_forward
2;8;None;n;waiting;wait
0;9;None;s;waiting;wait
1;9;(16, 15);e;moving;wait
2;9;None;n;waiting;wait
0;10;None;s;waiting;wait
1;10;(16, 15);e;stopped;move_forward
2;10;None;n;waiting;wait
0;11;None;s;waiting;wait
1;11;(16, 16);e;moving;wait
2;11;None;n;waiting;wait
0;12;None;s;waiting;wait
1;12;(16, 16);e;stopped;move_forward
2;12;None;n;waiting;wait
0;13;None;s;waiting;wait
1;13;(16, 16);e;moving;wait
2;13;None;n;waiting;wait
0;14;None;s;waiting;wait
1;14;(16, 16);e;stopped;move_left
2;14;None;n;waiting;wait
0;15;None;s;waiting;wait
1;15;(16, 17);e;moving;wait
2;15;None;n;waiting;wait
0;16;None;s;waiting;wait
1;16;(16, 17);e;stopped;move_forward
2;16;None;n;waiting;wait
0;17;None;s;waiting;wait
1;17;(16, 17);e;moving;wait
2;17;None;n;waiting;wait
0;18;None;s;waiting;wait
1;18;(16, 17);e;stopped;move_forward
2;18;None;n;waiting;wait
0;19;None;s;waiting;wait
1;19;(16, 18);e;moving;wait
2;19;None;n;waiting;wait
0;20;None;s;waiting;wait
1;20;(16, 18);e;stopped;move_forward
2;20;None;n;waiting;wait
0;21;None;s;waiting;wait
1;21;(16, 18);e;moving;wait
2;21;None;n;waiting;wait
0;22;None;s;waiting;wait
1;22;(16, 18);e;stopped;move_forward
2;22;None;n;ready to depart;move_forward
0;23;None;s;waiting;wait
1;23;(16, 19);e;moving;wait
2;23;(13, 31);n;moving;move_forward
0;24;None;s;waiting;wait
1;24;(16, 19);e;stopped;move_forward
2;24;(12, 31);n;moving;wait
0;25;None;s;waiting;wait
1;25;(16, 19);e;moving;wait
2;25;(12, 31);n;stopped;wait
0;26;None;s;ready to depart;move_forward
1;26;(16, 19);e;stopped;move_forward
2;26;(12, 31);n;stopped;wait
0;27;(24, 27);s;moving;move_forward
1;27;(16, 20);e;moving;wait
2;27;(12, 31);n;stopped;wait
0;28;(25, 27);s;moving;wait
1;28;(16, 20);e;stopped;move_forward
2;28;(12, 31);n;stopped;wait
0;29;(25, 27);s;stopped;wait
1;29;(16, 20);e;moving;wait
2;29;(12, 31);n;stopped;wait
0;30;(25, 27);s;stopped;wait
1;30;(16, 20);e;stopped;move_forward
2;30;(12, 31);n;stopped;wait
0;31;(25, 27);s;stopped;wait
1;31;(16, 21);e;moving;wait
2;31;(12, 31);n;stopped;wait
0;32;(25, 27);s;stopped;wait
1;32;(16, 21);e;stopped;move_forward
2;32;(12, 31);n;stopped;wait
0;33;(25, 27);s;stopped;wait
1;33;(16, 21);e;moving;wait
2;33;(12, 31);n;stopped;wait
0;34;(25, 27);s;stopped;wait
1;34;(16, 21);e;stopped;move_forward
2;34;(12, 31);n;stopped;wait
0;35;(25, 27);s;stopped;wait
1;35;(17, 21);s;moving;wait
2;35;(12, 31);n;stopped;wait
0;36;(25, 27);s;stopped;wait
1;36;(17, 21);s;stopped;move_forward
2;36;(12, 31);n;stopped;wait
0;37;(25, 27);s;stopped;wait
1;37;(17, 21);s;moving;wait
2;37;(12, 31);n;stopped;wait
0;38;(25, 27);s;stopped;wait
1;38;(17, 21);s;stopped;move_forward
2;38;(12, 31);n;stopped;wait
0;39;(25, 27);s;stopped;wait
1;39;(17, 22);e;moving;wait
2;39;(12, 31);n;stopped;wait
0;40;(25, 27);s;stopped;move_forward
1;40;(17, 22);e;stopped;move_forward
2;40;(12, 31);n;stopped;move_forward
0;41;(26, 27);s;moving;move_left
1;41;(17, 22);e;moving;wait
2;41;(11, 31);n;moving;wait
0;42;(26, 28);e;moving;move_forward
1;42;(17, 22);e;stopped;move_forward
2;42;(11, 31);n;stopped;wait
0;43;(27, 28);s;moving;wait
1;43;(17, 23);e;moving;wait
2;43;(11, 31);n;stopped;move_right
0;44;(27, 28);s;stopped;wait
1;44;(17, 23);e;stopped;move_forward
2;44;(11, 32);e;moving;move_forward
0;45;(27, 28);s;stopped;wait
1;45;(17, 23);e;moving;wait
2;45;(10, 32);n;moving;wait
0;46;(27, 28);s;stopped;wait
1;46;(17, 23);e;stopped;move_forward
2;46;(10, 32);n;stopped;wait
0;47;(27, 28);s;stopped;wait
1;47;(17, 24);e;moving;wait
2;47;(10, 32);n;stopped;wait
0;48;(27, 28);s;stopped;move_forward
1;48;(17, 24);e;stopped;move_forward
2;48;(10, 32);n;stopped;wait
0;49;(27, 27);w;moving;move_forward
1;49;(17, 24);e;moving;wait
2;49;(10, 32);n;stopped;wait
0;50;(28, 27);s;moving;move_forward
1;50;(17, 24);e;stopped;move_forward
2;50;(10, 32);n;stopped;wait
0;51;(29, 27);s;moving;move_forward
1;51;(17, 25);e;moving;wait
2;51;(10, 32);n;stopped;wait
0;52;(29, 26);w;moving;move_forward
1;52;(17, 25);e;stopped;move_forward
2;52;(10, 32);n;stopped;wait
0;53;(29, 25);w;moving;move_forward
1;53;(17, 25);e;moving;wait
2;53;(10, 32);n;stopped;wait
0;54;(29, 24);w;moving;move_forward
1;54;(17, 25);e;stopped;move_forward
2;54;(10, 32);n;stopped;wait
0;55;(29, 23);w;moving;move_forward
1;55;(17, 26);e;moving;wait
2;55;(10, 32);n;stopped;wait
0;56;(29, 22);w;moving;move_forward
1;56;(17, 26);e;stopped;wait
2;56;(10, 32);n;stopped;wait
0;57;(29, 21);w;moving;move_forward
1;57;(17, 26);e;stopped;wait
2;57;(10, 32);n;stopped;wait
0;58;(29, 20);w;moving;move_forward
1;58;(17, 26);e;stopped;move_forward
2;58;(10, 32);n;stopped;wait
0;59;(28, 20);n;moving;move_forward
1;59;(17, 26);e;moving;wait
2;59;(10, 32);n;stopped;wait
0;60;(28, 19);w;moving;move_forward
1;60;(17, 26);e;stopped;move_forward
2;60;(10, 32);n;stopped;wait
0;61;(27, 19);n;moving;move_forward
1;61;(18, 26);s;moving;wait
2;61;(10, 32);n;stopped;wait
0;62;(26, 19);n;moving;move_forward
1;62;(18, 26);s;stopped;move_forward
2;62;(10, 32);n;stopped;wait
0;63;(25, 19);n;moving;move_forward
1;63;(18, 26);s;moving;wait
2;63;(10, 32);n;stopped;wait
0;64;(24, 19);n;moving;move_forward
1;64;(18, 26);s;stopped;move_forward
2;64;(10, 32);n;stopped;wait
0;65;(23, 19);n;moving;move_forward
1;65;(18, 27);e;moving;wait
2;65;(10, 32);n;stopped;wait
0;66;(22, 19);n;moving;move_forward
1;66;(18, 27);e;stopped;move_forward
2;66;(10, 32);n;stopped;move_forward
0;67;(21, 19);n;moving;move_forward
1;67;(18, 27);e;moving;wait
2;67;(10, 31);w;moving;move_forward
0;68;(20, 19);n;moving;move_forward
1;68;(18, 27);e;stopped;move_forward
2;68;(9, 31);n;moving;move_forward
0;69;(19, 19);n;moving;move_forward
1;69;(18, 28);e;moving;wait
2;69;(8, 31);n;moving;move_forward
0;70;(18, 19);n;moving;move_forward
1;70;(18, 28);e;stopped;wait
2;70;(8, 30);w;moving;move_forward
0;71;(17, 19);n;moving;move_forward
1;71;(18, 28);e;stopped;wait
2;71;(8, 29);w;moving;move_forward
0;72;(16, 19);n;moving;move_right
1;72;(18, 28);e;stopped;wait
2;72;(8, 28);w;moving;move_forward
0;73;(16, 20);e;moving;move_forward
1;73;(18, 28);e;stopped;wait
2;73;(8, 27);w;moving;move_forward
0;74;(16, 21);e;moving;move_forward
1;74;(18, 28);e;stopped;wait
2;74;(8, 26);w;moving;move_forward
0;75;(17, 21);s;moving;move_forward
1;75;(18, 28);e;stopped;wait
2;75;(8, 25);w;moving;move_forward
0;76;(17, 22);e;moving;move_forward
1;76;(18, 28);e;stopped;wait
2;76;(8, 24);w;moving;move_forward
0;77;(17, 23);e;moving;move_forward
1;77;(18, 28);e;stopped;wait
2;77;(9, 24);s;moving;move_forward
0;78;(17, 24);e;moving;move_forward
1;78;(18, 28);e;stopped;wait
2;78;(9, 23);w;moving;move_forward
0;79;(17, 25);e;moving;move_forward
1;79;(18, 28);e;stopped;wait
2;79;(10, 23);s;moving;move_forward
0;80;(17, 26);e;moving;move_forward
1;80;(18, 28);e;stopped;wait
2;80;(11, 23);s;moving;move_forward
0;81;(18, 26);s;moving;move_forward
1;81;(18, 28);e;stopped;wait
2;81;(12, 23);s;moving;move_forward
0;82;(18, 27);e;moving;move_forward
1;82;(18, 28);e;stopped;wait
2;82;(13, 23);s;moving;move_forward
0;83;(18, 27);e;stopped;move_forward
1;83;(18, 28);e;stopped;wait
2;83;(13, 22);w;moving;move_forward
0;84;(18, 27);e;stopped;move_forward
1;84;(18, 28);e;stopped;wait
2;84;(14, 22);s;moving;move_forward
0;85;(18, 27);e;stopped;move_forward
1;85;(18, 28);e;stopped;wait
2;85;(14, 21);w;moving;move_forward
0;86;(18, 27);e;stopped;move_forward
1;86;(18, 28);e;stopped;wait
2;86;(14, 20);w;moving;move_forward
0;87;(18, 27);e;stopped;move_forward
1;87;(18, 28);e;stopped;wait
2;87;(15, 20);s;moving;move_forward
0;88;(18, 27);e;stopped;move_right
1;88;(18, 28);e;stopped;wait
2;88;(15, 19);w;moving;wait
0;89;(18, 27);e;stopped;wait
1;89;(18, 28);e;stopped;wait
2;89;(15, 19);w;stopped;wait
0;90;(18, 27);e;stopped;move_forward
1;90;(18, 28);e;stopped;move_forward
2;90;(15, 19);w;stopped;wait
0;91;(18, 27);e;stopped;move_forward
1;91;(18, 28);e;moving;wait
2;91;(15, 19);w;stopped;move_forward
0;92;(18, 27);e;stopped;move_forward
1;92;(18, 28);e;stopped;move_forward
2;92;(16, 19);s;moving;move_right
0;93;(18, 28);e;moving;move_forward
1;93;(18, 29);e;moving;wait
2;93;(16, 18);w;moving;move_forward
0;94;(18, 28);e;stopped;wait
1;94;(18, 29);e;stopped;wait
2;94;(16, 17);w;moving;wait
0;95;(18, 28);e;stopped;wait
1;95;(18, 29);e;stopped;wait
2;95;(16, 17);w;stopped;wait
0;96;(18, 28);e;stopped;wait
1;96;(18, 29);e;stopped;wait
2;96;(16, 17);w;stopped;wait
0;97;(18, 28);e;stopped;wait
1;97;(18, 29);e;stopped;wait
2;97;(16, 17);w;stopped;wait
0;98;(18, 28);e;stopped;wait
1;98;(18, 29);e;stopped;wait
2;98;(16, 17);w;stopped;wait
0;99;(18, 28);e;stopped;wait
1;99;(18, 29);e;stopped;wait
2;99;(16, 17);w;stopped;wait
0;100;(18, 28);e;stopped;move_forward
1;100;(18, 29);e;stopped;wait
2;100;(16, 17);w;stopped;wait
0;101;(18, 28);e;stopped;move_forward
1;101;(18, 29);e;stopped;wait
2;101;(16, 17);w;stopped;wait
0;102;(18, 28);e;stopped;move_forward
1;102;(18, 29);e;stopped;move_forward
2;102;(16, 17);w;stopped;move_left
0;103;(18, 28);e;stopped;move_forward
1;103;(18, 29);e;moving;wait
2;103;(17, 17);s;moving;wait
0;104;(18, 28);e;stopped;move_forward
1;104;(18, 29);e;stopped;move_right
2;104;(17, 17);s;stopped;wait
0;105;(18, 29);e;moving;move_forward
1;105;(18, 30);e;moving;wait
2;105;(17, 17);s;stopped;wait
0;106;(18, 29);e;stopped;move_forward
1;106;(18, 30);e;stopped;move_forward
2;106;(17, 17);s;stopped;wait
0;107;(18, 29);e;stopped;move_forward
1;107;(18, 30);e;moving;wait
2;107;(17, 17);s;stopped;wait
0;108;(18, 29);e;stopped;move_forward
1;108;(18, 30);e;stopped;move_forward
2;108;(17, 17);s;stopped;wait
0;109;(18, 30);e;moving;move_forward
1;109;(18, 31);e;moving;wait
2;109;(17, 17);s;stopped;wait
0;110;(18, 30);e;stopped;move_forward
1;110;(18, 31);e;stopped;wait
2;110;(17, 17);s;stopped;move_forward
0;111;(18, 30);e;stopped;move_forward
1;111;(18, 31);e;stopped;wait
2;111;(17, 16);w;moving;move_forward
0;112;(18, 30);e;stopped;move_forward
1;112;(18, 31);e;stopped;wait
2;112;(17, 15);w;moving;move_forward
0;113;(18, 30);e;stopped;move_forward
1;113;(18, 31);e;stopped;move_forward
0;114;(18, 30);e;stopped;move_forward
1;114;(18, 31);e;moving;wait
0;115;(18, 30);e;stopped;move_forward
1;115;(18, 31);e;stopped;move_left
0;116;(18, 31);e;moving;move_forward
1;116;(17, 31);n;moving;wait
0;117;(18, 31);e;stopped;move_forward
1;117;(17, 31);n;stopped;move_forward
0;118;(18, 31);e;stopped;move_forward
1;118;(17, 31);n;moving;wait
0;119;(18, 31);e;stopped;move_forward
1;119;(17, 31);n;stopped;wait
0;120;(18, 31);e;stopped;move_forward
1;120;(17, 31);n;stopped;wait
0;121;(18, 31);e;stopped;move_forward
1;121;(17, 31);n;stopped;wait
0;122;(18, 31);e;stopped;move_forward
1;122;(17, 31);n;stopped;move_forward
0;123;(17, 31);n;moving;move_forward
1;123;(16, 31);n;moving;wait
0;124;(17, 31);n;stopped;move_forward
1;124;(16, 31);n;stopped;wait
0;125;(17, 31);n;stopped;move_right
1;125;(16, 31);n;stopped;wait
0;126;(17, 31);n;stopped;move_forward
1;126;(16, 31);n;stopped;wait
0;127;(17, 31);n;stopped;move_left
1;127;(16, 31);n;stopped;wait
0;128;(17, 31);n;stopped;wait
1;128;(16, 31);n;stopped;wait
0;129;(17, 31);n;stopped;wait
1;129;(16, 31);n;stopped;wait
0;130;(17, 31);n;stopped;wait
1;130;(16, 31);n;stopped;wait
0;131;(17, 31);n;stopped;wait
1;131;(16, 31);n;stopped;wait
0;132;(17, 31);n;stopped;wait
1;132;(16, 31);n;stopped;wait
0;133;(17, 31);n;stopped;wait
1;133;(16, 31);n;stopped;wait
0;134;(17, 31);n;stopped;wait
1;134;(16, 31);n;stopped;move_left
0;135;(17, 31);n;stopped;wait
1;135;(16, 31);n;moving;wait
0;136;(17, 31);n;stopped;wait
1;136;(16, 31);n;stopped;wait
