agent;timestep;position;direction;status;given_command
5;0;None;n;waiting;move_forward
0;1;None;s;ready to depart;move_forward
5;1;None;n;ready to depart;move_forward
0;2;(20, 27);s;moving;move_forward
5;2;None;n;ready to depart;move_forward
0;3;(21, 27);s;moving;move_forward
1;3;None;w;ready to depart;move_forward
5;3;(20, 27);n;moving;move_right
0;4;(22, 27);s;moving;move_forward
1;4;(8, 5);w;moving;move_forward
5;4;(19, 27);n;moving;move_forward
0;5;(23, 27);s;moving;move_forward
1;5;(8, 4);w;moving;wait
4;5;None;w;ready to depart;move_forward
5;5;(18, 27);n;moving;move_forward
0;6;(24, 27);s;moving;move_forward
1;6;(8, 4);w;stopped;move_forward
4;6;(8, 5);w;moving;move_forward
5;6;(17, 27);n;moving;move_forward
0;7;(25, 27);s;moving;move_right
1;7;(8, 3);w;moving;move_left
4;7;(8, 4);w;moving;move_forward
5;7;(16, 27);n;moving;move_forward
0;8;(25, 26);w;moving;move_forward
1;8;(9, 3);s;moving;move_forward
4;8;(8, 3);w;moving;move_forward
5;8;(15, 27);n;moving;move_forward
0;9;(25, 25);w;moving;move_forward
1;9;(9, 2);w;moving;move_forward
4;9;(8, 2);w;moving;move_forward
5;9;(14, 27);n;moving;move_forward
0;10;(25, 24);w;moving;move_forward
1;10;(8, 2);n;moving;move_forward
4;10;(8, 1);w;moving;move_forward
5;10;(13, 27);n;moving;move_forward
0;11;(25, 23);w;moving;move_forward
1;11;(8, 1);w;moving;move_forward
4;11;(8, 0);w;moving;move_forward
5;11;(13, 28);e;moving;move_forward
0;12;(25, 22);w;moving;move_forward
1;12;(8, 0);w;moving;move_forward
4;12;(9, 0);s;moving;move_forward
5;12;(13, 29);e;moving;move_forward
0;13;(25, 21);w;moving;move_left
1;13;(9, 0);s;moving;move_forward
4;13;(10, 0);s;moving;move_forward
5;13;(12, 29);n;moving;move_forward
0;14;(26, 21);s;moving;move_forward
1;14;(10, 0);s;moving;move_forward
4;14;(11, 0);s;moving;move_forward
5;14;(11, 29);n;moving;move_forward
0;15;(26, 20);w;moving;move_forward
1;15;(11, 0);s;moving;move_forward
4;15;(12, 0);s;moving;move_forward
5;15;(10, 29);n;moving;move_forward
0;16;(26, 19);w;moving;wait
1;16;(12, 0);s;moving;move_forward
4;16;(13, 0);s;moving;move_forward
5;16;(9, 29);n;moving;move_forward
0;17;(26, 19);w;stopped;move_forward
1;17;(13, 0);s;moving;move_forward
4;17;(13, 1);e;moving;move_forward
5;17;(8, 29);n;moving;move_forward
0;18;(27, 19);s;moving;move_forward
1;18;(13, 1);e;moving;move_forward
4;18;(13, 2);e;moving;move_forward
5;18;(7, 29);n;moving;move_forward
0;19;(27, 18);w;moving;move_forward
1;19;(13, 2);e;moving;move_forward
4;19;(13, 3);e;moving;move_forward
5;19;(6, 29);n;moving;move_forward
0;20;(27, 17);w;moving;move_right
1;20;(13, 3);e;moving;move_forward
4;20;(14, 3);s;moving;move_forward
5;20;(5, 29);n;moving;move_forward
0;21;(26, 17);n;moving;move_forward
1;21;(14, 3);s;moving;move_forward
4;21;(14, 4);e;moving;move_forward
5;21;(4, 29);n;moving;move_forward
0;22;(25, 17);n;moving;move_forward
1;22;(14, 4);e;moving;move_forward
4;22;(14, 5);e;moving;move_forward
5;22;(3, 29);n;moving;move_forward
0;23;(25, 18);e;moving;move_forward
1;23;(14, 5);e;moving;move_forward
4;23;(15, 5);s;moving;move_forward
5;23;(2, 29);n;moving;move_forward
0;24;(25, 19);e;moving;move_forward
1;24;(15, 5);s;moving;move_forward
4;24;(16, 5);s;moving;move_forward
5;24;(1, 29);n;moving;move_forward
0;25;(25, 20);e;moving;wait
1;25;(16, 5);s;moving;move_forward
4;25;(17, 5);s;moving;move_forward
5;25;(0, 29);n;moving;move_forward
0;26;(25, 20);e;stopped;move_forward
1;26;(17, 5);s;moving;move_forward
4;26;(18, 5);s;moving;move_forward
5;26;(0, 28);w;moving;move_forward
0;27;(25, 21);e;moving;move_forward
1;27;(18, 5);s;moving;move_forward
4;27;(19, 5);s;moving;move_forward
5;27;(0, 27);w;moving;move_forward
0;28;(25, 22);e;moving;move_forward
1;28;(19, 5);s;moving;move_forward
4;28;(20, 5);s;moving;move_forward
5;28;(0, 26);w;moving;move_forward
0;29;(25, 23);e;moving;move_forward
1;29;(20, 5);s;moving;move_forward
4;29;(21, 5);s;moving;move_forward
5;29;(0, 25);w;moving;move_forward
0;30;(25, 24);e;moving;move_forward
1;30;(21, 5);s;moving;move_forward
4;30;(22, 5);s;moving;move_forward
5;30;(0, 24);w;moving;move_forward
0;31;(25, 25);e;moving;move_forward
1;31;(22, 5);s;moving;move_forward
4;31;(23, 5);s;moving;move_forward
5;31;(0, 23);w;moving;move_forward
0;32;(25, 26);e;moving;move_forward
1;32;(23, 5);s;moving;move_forward
4;32;(24, 5);s;moving;move_forward
5;32;(0, 22);w;moving;move_forward
0;33;(25, 27);e;moving;move_forward
1;33;(24, 5);s;moving;move_forward
4;33;(25, 5);s;moving;move_forward
5;33;(0, 21);w;moving;move_forward
0;34;(25, 28);e;moving;move_forward
1;34;(25, 5);s;moving;move_forward
4;34;(25, 6);e;moving;move_forward
5;34;(1, 21);s;moving;move_forward
0;35;(24, 28);n;moving;move_forward
1;35;(25, 6);e;moving;move_forward
4;35;(25, 7);e;moving;move_forward
5;35;(1, 20);w;moving;move_forward
0;36;(23, 28);n;moving;move_forward
1;36;(25, 7);e;moving;move_forward
3;36;None;e;ready to depart;move_forward
4;36;(26, 7);s;moving;move_forward
5;36;(1, 19);w;moving;move_forward
0;37;(22, 28);n;moving;move_forward
1;37;(26, 7);s;moving;move_forward
3;37;(8, 5);e;moving;move_forward
4;37;(27, 7);s;moving;move_forward
5;37;(2, 19);s;moving;move_forward
0;38;(21, 28);n;moving;move_forward
1;38;(27, 7);s;moving;move_forward
3;38;(8, 6);e;moving;wait
4;38;(27, 8);e;moving;move_forward
5;38;(2, 18);w;moving;move_forward
0;39;(20, 28);n;moving;move_forward
1;39;(27, 8);e;moving;move_forward
2;39;None;s;ready to depart;move_forward
3;39;(8, 6);e;stopped;wait
4;39;(27, 9);e;moving;move_forward
5;39;(2, 17);w;moving;move_forward
0;40;(19, 28);n;moving;move_forward
1;40;(27, 9);e;moving;move_forward
2;40;(5, 30);s;moving;move_forward
3;40;(8, 6);e;stopped;wait
4;40;(27, 10);e;moving;move_forward
5;40;(3, 17);s;moving;move_forward
0;41;(18, 28);n;moving;move_forward
1;41;(27, 10);e;moving;move_forward
2;41;(6, 30);s;moving;move_forward
3;41;(8, 6);e;stopped;wait
4;41;(27, 11);e;moving;move_forward
5;41;(4, 17);s;moving;move_forward
0;42;(17, 28);n;moving;move_forward
1;42;(27, 11);e;moving;move_forward
2;42;(7, 30);s;moving;move_forward
3;42;(8, 6);e;stopped;wait
4;42;(27, 12);e;moving;move_forward
5;42;(5, 17);s;moving;move_forward
0;43;(16, 28);n;moving;move_forward
1;43;(27, 12);e;moving;move_forward
2;43;(8, 30);s;moving;move_forward
3;43;(8, 6);e;stopped;wait
4;43;(27, 13);e;moving;move_forward
5;43;(6, 17);s;moving;move_forward
0;44;(15, 28);n;moving;move_right
1;44;(27, 13);e;moving;move_forward
2;44;(8, 29);w;moving;move_forward
3;44;(8, 6);e;stopped;wait
4;44;(27, 14);e;moving;move_forward
5;44;(6, 16);w;moving;move_forward
0;45;(15, 29);e;moving;move_forward
1;45;(27, 14);e;moving;move_forward
2;45;(9, 29);s;moving;move_forward
3;45;(8, 6);e;stopped;wait
4;45;(27, 15);e;moving;move_forward
5;45;(7, 16);s;moving;move_forward
0;46;(14, 29);n;moving;move_forward
1;46;(27, 15);e;moving;move_forward
2;46;(10, 29);s;moving;move_right
3;46;(8, 6);e;stopped;wait
4;46;(27, 16);e;moving;move_forward
5;46;(7, 15);w;moving;move_forward
0;47;(13, 29);n;moving;move_forward
1;47;(27, 16);e;moving;wait
2;47;(10, 28);w;moving;move_forward
3;47;(8, 6);e;stopped;wait
4;47;(27, 17);e;moving;move_forward
5;47;(7, 14);w;moving;move_forward
0;48;(12, 29);n;moving;move_forward
1;48;(27, 16);e;stopped;move_forward
2;48;(10, 27);w;moving;move_forward
3;48;(8, 6);e;stopped;wait
4;48;(27, 18);e;moving;move_forward
5;48;(7, 13);w;moving;move_forward
0;49;(11, 29);n;moving;move_forward
1;49;(27, 17);e;moving;move_forward
2;49;(10, 26);w;moving;move_forward
3;49;(8, 6);e;stopped;wait
4;49;(27, 19);e;moving;move_left
5;49;(7, 12);w;moving;move_forward
0;50;(10, 29);n;moving;move_forward
1;50;(27, 18);e;moving;wait
2;50;(10, 25);w;moving;move_forward
3;50;(8, 6);e;stopped;wait
4;50;(26, 19);n;moving;move_forward
5;50;(7, 11);w;moving;move_forward
0;51;(9, 29);n;moving;wait
1;51;(27, 18);e;stopped;wait
2;51;(10, 24);w;moving;move_forward
3;51;(8, 6);e;stopped;wait
4;51;(26, 20);e;moving;move_forward
5;51;(7, 10);w;moving;move_forward
0;52;(9, 29);n;stopped;move_forward
1;52;(27, 18);e;stopped;move_forward
2;52;(9, 24);n;moving;move_forward
3;52;(8, 6);e;stopped;wait
4;52;(26, 21);e;moving;wait
5;52;(8, 10);s;moving;move_left
0;53;(8, 29);n;moving;move_right
1;53;(27, 19);e;moving;move_forward
2;53;(9, 23);w;moving;move_forward
3;53;(8, 6);e;stopped;wait
4;53;(26, 21);e;stopped;wait
5;53;(8, 9);w;moving;move_forward
0;54;(8, 30);e;moving;wait
1;54;(27, 20);e;moving;move_forward
2;54;(9, 22);w;moving;move_forward
3;54;(8, 6);e;stopped;wait
4;54;(26, 21);e;stopped;wait
5;54;(8, 8);w;moving;move_forward
0;55;(8, 30);e;stopped;move_forward
1;55;(27, 21);e;moving;move_forward
2;55;(9, 21);w;moving;move_forward
3;55;(8, 6);e;stopped;wait
4;55;(26, 21);e;stopped;wait
5;55;(8, 7);w;moving;move_forward
0;56;(7, 30);n;moving;move_forward
1;56;(27, 22);e;moving;move_forward
2;56;(9, 20);w;moving;move_forward
3;56;(8, 6);e;stopped;wait
4;56;(26, 21);e;stopped;move_forward
0;57;(6, 30);n;moving;move_right
1;57;(27, 23);e;moving;move_forward
2;57;(9, 19);w;moving;move_forward
3;57;(8, 6);e;stopped;wait
4;57;(25, 21);n;moving;move_forward
0;58;(6, 31);e;moving;move_forward
