agent;timestep;position;direction;status;given_command
0;0;None;w;waiting;wait
1;0;None;w;waiting;wait
2;0;None;s;waiting;wait
3;0;None;w;waiting;wait
4;0;None;s;waiting;wait
5;0;None;n;waiting;wait
6;0;None;s;waiting;wait
7;0;None;e;waiting;wait
8;0;None;s;waiting;wait
9;0;None;s;waiting;wait
10;0;None;s;waiting;wait
11;0;None;w;waiting;wait
12;0;None;n;waiting;wait
13;0;None;s;waiting;wait
0;1;None;w;waiting;wait
1;1;None;w;waiting;wait
2;1;None;s;waiting;wait
3;1;None;w;waiting;wait
4;1;None;s;waiting;wait
5;1;None;n;waiting;wait
6;1;None;s;waiting;wait
7;1;None;e;waiting;wait
8;1;None;s;waiting;wait
9;1;None;s;waiting;wait
10;1;None;s;waiting;wait
11;1;None;w;waiting;wait
12;1;None;n;waiting;wait
13;1;None;s;waiting;wait
0;2;None;w;waiting;wait
1;2;None;w;waiting;wait
2;2;None;s;waiting;wait
3;2;None;w;waiting;wait
4;2;None;s;waiting;wait
5;2;None;n;waiting;wait
6;2;None;s;waiting;wait
7;2;None;e;waiting;wait
8;2;None;s;waiting;wait
9;2;None;s;waiting;wait
10;2;None;s;waiting;wait
11;2;None;w;waiting;wait
12;2;None;n;waiting;wait
13;2;None;s;waiting;wait
0;3;None;w;waiting;wait
1;3;None;w;waiting;wait
2;3;None;s;waiting;wait
3;3;None;w;waiting;wait
4;3;None;s;waiting;wait
5;3;None;n;waiting;wait
6;3;None;s;waiting;wait
7;3;None;e;waiting;wait
8;3;None;s;waiting;wait
9;3;None;s;waiting;wait
10;3;None;s;waiting;wait
11;3;None;w;waiting;wait
12;3;None;n;waiting;wait
13;3;None;s;waiting;wait
0;4;None;w;waiting;wait
1;4;None;w;waiting;wait
2;4;None;s;waiting;wait
3;4;None;w;waiting;wait
4;4;None;s;waiting;wait
5;4;None;n;waiting;wait
6;4;None;s;waiting;wait
7;4;None;e;waiting;wait
8;4;None;s;waiting;wait
9;4;None;s;waiting;wait
10;4;None;s;waiting;wait
11;4;None;w;waiting;wait
12;4;None;n;waiting;wait
13;4;None;s;waiting;wait
0;5;None;w;waiting;wait
1;5;None;w;waiting;wait
2;5;None;s;waiting;wait
3;5;None;w;waiting;wait
4;5;None;s;waiting;wait
5;5;None;n;waiting;wait
6;5;None;s;waiting;wait
7;5;None;e;waiting;wait
8;5;None;s;waiting;wait
9;5;None;s;waiting;wait
10;5;None;s;waiting;wait
11;5;None;w;waiting;wait
12;5;None;n;waiting;wait
13;5;None;s;waiting;wait
0;6;None;w;waiting;wait
1;6;None;w;waiting;wait
2;6;None;s;waiting;wait
3;6;None;w;waiting;wait
4;6;None;s;waiting;wait
5;6;None;n;waiting;wait
6;6;None;s;waiting;wait
7;6;None;e;waiting;wait
8;6;None;s;waiting;wait
9;6;None;s;waiting;wait
10;6;None;s;waiting;wait
11;6;None;w;waiting;wait
12;6;None;n;waiting;wait
13;6;None;s;waiting;wait
0;7;None;w;waiting;wait
1;7;None;w;waiting;wait
2;7;None;s;waiting;wait
3;7;None;w;waiting;wait
4;7;None;s;waiting;wait
5;7;None;n;waiting;wait
6;7;None;s;waiting;wait
7;7;None;e;waiting;wait
8;7;None;s;waiting;wait
9;7;None;s;waiting;wait
10;7;None;s;waiting;wait
11;7;None;w;waiting;wait
12;7;None;n;waiting;wait
13;7;None;s;waiting;wait
0;8;None;w;waiting;wait
1;8;None;w;waiting;wait
2;8;None;s;waiting;wait
3;8;None;w;waiting;wait
4;8;None;s;waiting;wait
5;8;None;n;waiting;wait
6;8;None;s;waiting;wait
7;8;None;e;waiting;wait
8;8;None;s;waiting;wait
9;8;None;s;waiting;wait
10;8;None;s;waiting;wait
11;8;None;w;waiting;wait
12;8;None;n;waiting;wait
13;8;None;s;waiting;wait
0;9;None;w;waiting;wait
1;9;None;w;waiting;wait
2;9;None;s;waiting;wait
3;9;None;w;waiting;wait
4;9;None;s;waiting;wait
5;9;None;n;waiting;wait
6;9;None;s;waiting;wait
7;9;None;e;waiting;wait
8;9;None;s;waiting;wait
9;9;None;s;ready to depart;move_forward
10;9;None;s;waiting;wait
11;9;None;w;waiting;wait
12;9;None;n;waiting;wait
13;9;None;s;waiting;wait
0;10;None;w;waiting;wait
1;10;None;w;waiting;wait
2;10;None;s;waiting;wait
3;10;None;w;waiting;wait
4;10;None;s;waiting;wait
5;10;None;n;waiting;wait
6;10;None;s;waiting;wait
7;10;None;e;waiting;wait
8;10;None;s;waiting;wait
9;10;(30, 26);s;moving;move_forward
10;10;None;s;waiting;wait
11;10;None;w;waiting;wait
12;10;None;n;waiting;wait
13;10;None;s;waiting;wait
0;11;None;w;waiting;wait
1;11;None;w;waiting;wait
2;11;None;s;waiting;wait
3;11;None;w;waiting;wait
4;11;None;s;waiting;wait
5;11;None;n;waiting;wait
6;11;None;s;waiting;wait
7;11;None;e;waiting;wait
8;11;None;s;waiting;wait
9;11;(30, 26);s;moving;move_forward
10;11;None;s;waiting;wait
11;11;None;w;waiting;wait
12;11;None;n;waiting;wait
13;11;None;s;waiting;wait
0;12;None;w;waiting;wait
1;12;None;w;waiting;wait
2;12;None;s;waiting;wait
3;12;None;w;waiting;wait
4;12;None;s;waiting;wait
5;12;None;n;waiting;wait
6;12;None;s;waiting;wait
7;12;None;e;waiting;wait
8;12;None;s;waiting;wait
