agent;timestep;position;direction;status;given_command
0;0;None;e;waiting;wait
1;0;None;e;waiting;wait
2;0;None;w;waiting;wait
3;0;None;w;waiting;wait
4;0;None;w;waiting;wait
5;0;None;e;waiting;wait
6;0;None;e;waiting;wait
7;0;None;e;waiting;wait
8;0;None;e;waiting;wait
9;0;None;e;waiting;wait
0;1;None;e;waiting;wait
1;1;None;e;waiting;wait
2;1;None;w;ready to depart;move_forward
3;1;None;w;waiting;wait
4;1;None;w;waiting;wait
5;1;None;e;waiting;wait
6;1;None;e;waiting;wait
7;1;None;e;waiting;wait
8;1;None;e;waiting;wait
9;1;None;e;waiting;wait
0;2;None;e;waiting;wait
1;2;None;e;waiting;wait
2;2;(21, 33);w;moving;move_forward
3;2;None;w;waiting;wait
4;2;None;w;waiting;wait
5;2;None;e;waiting;wait
6;2;None;e;waiting;wait
7;2;None;e;waiting;wait
8;2;None;e;waiting;wait
9;2;None;e;waiting;wait
0;3;None;e;waiting;wait
1;3;None;e;waiting;wait
2;3;(21, 33);w;moving;move_forward
3;3;None;w;waiting;wait
4;3;None;w;waiting;wait
5;3;None;e;waiting;wait
6;3;None;e;waiting;wait
7;3;None;e;waiting;wait
8;3;None;e;waiting;wait
9;3;None;e;waiting;wait
0;4;None;e;waiting;wait
1;4;None;e;waiting;wait
2;4;(21, 32);w;moving;move_forward
3;4;None;w;waiting;wait
4;4;None;w;waiting;wait
5;4;None;e;waiting;wait
6;4;None;e;waiting;wait
7;4;None;e;waiting;wait
8;4;None;e;waiting;wait
9;4;None;e;waiting;wait
0;5;None;e;waiting;wait
1;5;None;e;waiting;wait
2;5;(21, 32);w;moving;move_forward
3;5;None;w;waiting;wait
4;5;None;w;waiting;wait
5;5;None;e;waiting;wait
6;5;None;e;waiting;wait
7;5;None;e;waiting;wait
8;5;None;e;waiting;wait
9;5;None;e;waiting;wait
0;6;None;e;waiting;wait
1;6;None;e;waiting;wait
2;6;(21, 31);w;moving;move_forward
3;6;None;w;waiting;wait
4;6;None;w;waiting;wait
5;6;None;e;waiting;wait
6;6;None;e;waiting;wait
7;6;None;e;waiting;wait
8;6;None;e;waiting;wait
9;6;None;e;waiting;wait
0;7;None;e;waiting;wait
1;7;None;e;waiting;wait
2;7;(21, 31);w;moving;move_forward
3;7;None;w;waiting;wait
4;7;None;w;waiting;wait
5;7;None;e;waiting;wait
6;7;None;e;waiting;wait
7;7;None;e;waiting;wait
8;7;None;e;waiting;wait
9;7;None;e;waiting;wait
0;8;None;e;waiting;wait
1;8;None;e;waiting;wait
2;8;(21, 30);w;moving;move_forward
3;8;None;w;waiting;wait
4;8;None;w;waiting;wait
5;8;None;e;waiting;wait
6;8;None;e;waiting;wait
7;8;None;e;waiting;wait
8;8;None;e;waiting;wait
9;8;None;e;waiting;wait
0;9;None;e;waiting;wait
1;9;None;e;waiting;wait
2;9;(21, 30);w;moving;move_forward
3;9;None;w;waiting;wait
4;9;None;w;waiting;wait
5;9;None;e;waiting;wait
6;9;None;e;waiting;wait
7;9;None;e;waiting;wait
8;9;None;e;waiting;wait
9;9;None;e;waiting;wait
0;10;None;e;waiting;wait
1;10;None;e;waiting;wait
2;10;(21, 29);w;moving;move_forward
3;10;None;w;waiting;wait
4;10;None;w;waiting;wait
5;10;None;e;waiting;wait
6;10;None;e;waiting;wait
7;10;None;e;waiting;wait
8;10;None;e;waiting;wait
9;10;None;e;waiting;wait
0;11;None;e;waiting;wait
1;11;None;e;waiting;wait
2;11;(21, 29);w;moving;move_forward
3;11;None;w;waiting;wait
4;11;None;w;waiting;wait
5;11;None;e;waiting;wait
6;11;None;e;waiting;wait
7;11;None;e;waiting;wait
8;11;None;e;waiting;wait
9;11;None;e;waiting;wait
0;12;None;e;waiting;wait
1;12;None;e;waiting;wait
2;12;(21, 28);w;moving;move_forward
3;12;None;w;waiting;wait
4;12;None;w;waiting;wait
5;12;None;e;waiting;wait
6;12;None;e;waiting;wait
7;12;None;e;waiting;wait
8;12;None;e;waiting;wait
9;12;None;e;waiting;wait
0;13;None;e;waiting;wait
1;13;None;e;waiting;wait
2;13;(21, 28);w;moving;move_forward
3;13;None;w;waiting;wait
4;13;None;w;waiting;wait
5;13;None;e;waiting;wait
6;13;None;e;waiting;wait
7;13;None;e;waiting;wait
8;13;None;e;waiting;wait
9;13;None;e;waiting;wait
0;14;None;e;waiting;wait
1;14;None;e;waiting;wait
2;14;(21, 27);w;moving;move_forward
3;14;None;w;waiting;wait
4;14;None;w;waiting;wait
5;14;None;e;waiting;wait
6;14;None;e;waiting;wait
7;14;None;e;waiting;wait
8;14;None;e;waiting;wait
9;14;None;e;waiting;wait
0;15;None;e;waiting;wait
1;15;None;e;waiting;wait
2;15;(21, 27);w;moving;move_forward
3;15;None;w;waiting;wait
4;15;None;w;waiting;wait
5;15;None;e;waiting;wait
6;15;None;e;waiting;wait
7;15;None;e;waiting;wait
8;15;None;e;waiting;wait
9;15;None;e;waiting;wait
0;16;None;e;waiting;wait
1;16;None;e;waiting;wait
2;16;(21, 26);w;moving;move_forward
3;16;None;w;waiting;wait
4;16;None;w;waiting;wait
5;16;None;e;waiting;wait
6;16;None;e;waiting;wait
7;16;None;e;waiting;wait
8;16;None;e;waiting;wait
9;16;None;e;waiting;wait
0;17;None;e;waiting;wait
1;17;None;e;waiting;wait
2;17;(21, 26);w;moving;move_forward
3;17;None;w;waiting;wait
4;17;None;w;waiting;wait
5;17;None;e;waiting;wait
6;17;None;e;waiting;wait
7;17;None;e;waiting;wait
8;17;None;e;waiting;wait
9;17;None;e;waiting;wait
0;18;None;e;waiting;wait
1;18;None;e;waiting;wait
2;18;(21, 25);w;moving;move_forward
3;18;None;w;waiting;wait
4;18;None;w;waiting;wait
5;18;None;e;waiting;wait
6;18;None;e;waiting;wait
7;18;None;e;waiting;wait
8;18;None;e;waiting;wait
9;18;None;e;waiting;wait
0;19;None;e;waiting;wait
1;19;None;e;waiting;wait
2;19;(21, 25);w;moving;move_forward
3;19;None;w;waiting;wait
4;19;None;w;waiting;wait
5;19;None;e;waiting;wait
6;19;None;e;waiting;wait
7;19;None;e;waiting;wait
8;19;None;e;waiting;wait
9;19;None;e;waiting;wait
0;20;None;e;waiting;wait
1;20;None;e;waiting;wait
2;20;(21, 24);w;moving;move_forward
3;20;None;w;waiting;wait
4;20;None;w;waiting;wait
5;20;None;e;waiting;wait
6;20;None;e;waiting;wait
7;20;None;e;waiting;wait
8;20;None;e;waiting;wait
9;20;None;e;waiting;wait
0;21;None;e;ready to depart;move_forward
1;21;None;e;waiting;wait
2;21;(21, 24);w;moving;move_forward
3;21;None;w;waiting;wait
4;21;None;w;waiting;wait
5;21;None;e;waiting;wait
6;21;None;e;waiting;wait
7;21;None;e;waiting;wait
8;21;None;e;waiting;wait
9;21;None;e;waiting;wait
0;22;(9, 21);e;moving;wait
1;22;None;e;waiting;wait
2;22;(21, 23);w;moving;move_forward
3;22;None;w;waiting;wait
4;22;None;w;waiting;wait
5;22;None;e;waiting;wait
6;22;None;e;ready to depart;move_forward
7;22;None;e;waiting;wait
8;22;None;e;waiting;wait
9;22;None;e;waiting;wait
0;23;(9, 21);e;stopped;wait
1;23;None;e;waiting;wait
2;23;(21, 23);w;moving;move_forward
3;23;None;w;waiting;wait
4;23;None;w;waiting;wait
5;23;None;e;waiting;wait
6;23;(4, 12);e;moving;move_forward
7;23;None;e;waiting;wait
8;23;None;e;waiting;wait
9;23;None;e;waiting;wait
0;24;(9, 21);e;stopped;wait
1;24;None;e;waiting;wait
2;24;(22, 23);s;moving;move_forward
3;24;None;w;waiting;wait
4;24;None;w;waiting;wait
5;24;None;e;waiting;wait
6;24;(4, 12);e;moving;move_forward
7;24;None;e;waiting;wait
8;24;None;e;waiting;wait
9;24;None;e;waiting;wait
0;25;(9, 21);e;stopped;wait
1;25;None;e;waiting;wait
2;25;(22, 23);s;moving;move_forward
3;25;None;w;waiting;wait
4;25;None;w;waiting;wait
5;25;None;e;waiting;wait
